-------------------------------------------------
Memory Layout Global Parameters:
/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels:
 Mapped to UserSet/Get/Apply Configuration Device[8]
-------------------------------------------------
This device:
;UserSet/GetConfig Parameters:
;;Nb. of Address Bits = 8
;;Nb. of Data Bits = 8
;;Nb. of 8-bits Words  = 186
;;Available Bit Size  = 1488 bits
;;Used Bit Size  = 1488 bits
;Associated UserSet on CHANNEL_DAQ, Index = 1
;;Associated UserSet Error [0] =  Address set for user set config command 'CHANNEL_DAQ' (User Set Index '1') is greater than allowed nb of words in FPGA
;Associated UserGetCmd on CHANNEL_DAQ, Index = 1
;Associated Reset Variable on Direct Parameters = AdcFsmConfLock
;Blocks Transfer Allowed
-------------------------------------------------
Variables Layout:

Order;Check;Start Index;Next Index;Tree Name;Name;Bit Size;Min;Max;MSB First;Active Low;Default;Description;Comment
398;;524;540;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Thresholds/BaselineDAC/HG;HG;16;0;65535;;;32768;High Gain DAC baseline set (16-bits [0-65535]);MSb=540, LSb=524
399;;540;556;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Thresholds/BaselineDAC/LG;LG;16;0;65535;;;32768;Low Gain DAC baseline set (16-bits [0-65535]);MSb=556, LSb=540
400;;556;557;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Thresholds/BaselineDAC/HG_ApplyEn;HG_ApplyEn;1;0;1;;;1;Enable HG baseline DAC set during apply cycle;
401;;557;558;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC2/Thresholds/BaselineDAC/LG_ApplyEn;LG_ApplyEn;1;0;1;;;1;Enable LG baseline DAC set during apply cycle;
402;;558;559;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel0/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
403;;559;560;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel1/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
404;;560;561;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel2/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
405;;561;562;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel3/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
406;;562;563;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel4/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
407;;563;564;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel5/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
408;;564;565;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel6/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
409;;565;566;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel7/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
410;;566;567;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel8/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
411;;567;568;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel9/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
412;;568;569;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel10/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
413;;569;570;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel11/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
414;;570;571;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel12/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
415;;571;572;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel13/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
416;;572;573;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel14/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
417;;573;574;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel15/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
418;;574;575;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel16/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
419;;575;576;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel17/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
420;;576;577;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel18/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
421;;577;578;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel19/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
422;;578;579;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel20/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
423;;579;580;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel21/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
424;;580;581;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel22/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
425;;581;582;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel23/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
426;;582;583;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel24/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
427;;583;584;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel25/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
428;;584;585;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel26/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
429;;585;586;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel27/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
430;;586;587;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel28/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
431;;587;588;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel29/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
432;;588;589;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel30/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
433;;589;590;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel31/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
434;;590;591;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel0/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
435;;591;592;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel1/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
436;;592;593;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel2/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
437;;593;594;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel3/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
438;;594;595;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel4/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
439;;595;596;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel5/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
440;;596;597;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel6/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
441;;597;598;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel7/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
442;;598;599;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel8/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
443;;599;600;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel9/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
444;;600;601;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel10/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
445;;601;602;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel11/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
446;;602;603;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel12/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
447;;603;604;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel13/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
448;;604;605;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel14/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
449;;605;606;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel15/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
450;;606;607;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel16/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
451;;607;608;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel17/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
452;;608;609;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel18/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
453;;609;610;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel19/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
454;;610;611;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel20/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
455;;611;612;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel21/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
456;;612;613;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel22/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
457;;613;614;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel23/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
458;;614;615;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel24/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
459;;615;616;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel25/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
460;;616;617;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel26/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
461;;617;618;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel27/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
462;;618;619;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel28/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
463;;619;620;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel29/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
464;;620;621;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel30/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
465;;621;622;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel31/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
466;;622;623;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel0/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
467;;623;624;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel1/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
468;;624;625;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel2/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
469;;625;626;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel3/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
470;;626;627;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel4/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
471;;627;628;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel5/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
472;;628;629;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel6/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
473;;629;630;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel7/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
474;;630;631;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel8/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
475;;631;632;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel9/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
476;;632;633;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel10/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
477;;633;634;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel11/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
478;;634;635;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel12/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
479;;635;636;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel13/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
480;;636;637;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel14/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
481;;637;638;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel15/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
482;;638;639;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel16/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
483;;639;640;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel17/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
484;;640;641;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel18/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
485;;641;642;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel19/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
486;;642;643;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel20/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
487;;643;644;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel21/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
488;;644;645;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel22/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
489;;645;646;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel23/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
490;;646;647;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel24/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
491;;647;648;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel25/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
492;;648;649;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel26/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
493;;649;650;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel27/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
494;;650;651;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel28/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
495;;651;652;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel29/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
496;;652;653;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel30/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
497;;653;654;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel31/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
498;;654;655;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel0/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
499;;655;656;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel1/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
500;;656;657;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel2/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
501;;657;658;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel3/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
502;;658;659;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel4/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
503;;659;660;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel5/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
504;;660;661;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel6/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
505;;661;662;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel7/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
506;;662;663;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel8/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
507;;663;664;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel9/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
508;;664;665;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel10/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
509;;665;666;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel11/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
510;;666;667;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel12/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
511;;667;668;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel13/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
512;;668;669;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel14/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
513;;669;670;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel15/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
514;;670;671;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel16/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
515;;671;672;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel17/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
516;;672;673;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel18/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
517;;673;674;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel19/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
518;;674;675;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel20/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
519;;675;676;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel21/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
520;;676;677;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel22/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
521;;677;678;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel23/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
522;;678;679;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel24/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
523;;679;680;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel25/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
524;;680;681;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel26/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
525;;681;682;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel27/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
526;;682;683;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel28/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
527;;683;684;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel29/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
528;;684;685;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel30/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
529;;685;686;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Channels/Channel31/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
530;;686;698;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Thresholds/FPGA-Analog-Compare/HG;HG;12;0;4095;;;4095;High Gain threshold to push DAQ from ADC values (12-bits [0-4095]);MSb=698, LSb=686
531;;698;710;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Thresholds/FPGA-Analog-Compare/LG;LG;12;0;4095;;;4095;Low Gain threshold to push DAQ from ADC values (12-bits [0-4095]);MSb=710, LSb=698
